cycle,pc,cta_id,cluster_id,warp_id,tid
76810,9c8,1,1,0,ffffffff
76845,9c0,1,1,1,ffffffff
76852,950,1,1,5,ffffffff
76853,950,31,1,13,ffffffff
76854,998,1,1,2,ffffffff
76855,998,31,1,10,ffffffff
76872,990,1,1,3,ffffffff
76874,948,31,1,14,ffffffff
76878,9d8,31,1,8,ffffffff
76894,938,31,1,15,ffffffff
76895,938,1,1,7,ffffffff
76900,980,31,1,12,ffffffff
76901,980,1,1,4,ffffffff
76904,9c8,31,1,9,ffffffff
76905,9c8,1,1,1,ffffffff
76922,958,1,1,5,ffffffff
76936,990,31,1,11,ffffffff
76938,948,1,1,6,ffffffff
76942,9d8,1,1,0,ffffffff
76986,958,31,1,13,ffffffff
77000,948,31,1,15,ffffffff
77002,9a0,1,1,2,ffffffff
77006,990,31,1,12,ffffffff
77050,9d8,31,1,9,ffffffff
77064,948,1,1,7,ffffffff
77066,9a0,31,1,10,ffffffff
77070,990,1,1,4,ffffffff
77084,998,1,1,3,ffffffff
77085,998,31,1,11,ffffffff
77086,950,31,1,14,ffffffff
77087,950,1,1,6,ffffffff
77090,9e0,31,1,8,ffffffff
77091,9e0,1,1,0,ffffffff
77114,9d8,1,1,1,ffffffff
77120,960,1,1,5,ffffffff
77121,960,31,1,13,ffffffff
77124,9a8,1,1,2,ffffffff
77125,9a8,31,1,10,ffffffff
77154,9a0,1,1,3,ffffffff
77156,958,31,1,14,ffffffff
77159,9e8,31,1,8,ffffffff
77166,950,31,1,15,ffffffff
77167,950,1,1,7,ffffffff
77172,998,31,1,12,ffffffff
77173,998,1,1,4,ffffffff
77176,9e0,31,1,9,ffffffff
77177,9e0,1,1,1,ffffffff
77190,968,1,1,5,ffffffff
77218,9a0,31,1,11,ffffffff
77220,958,1,1,6,ffffffff
77223,9e8,1,1,0,ffffffff
77254,968,31,1,13,ffffffff
77282,958,31,1,15,ffffffff
77284,9b0,1,1,2,ffffffff
77287,9a0,31,1,12,ffffffff
77318,9e8,31,1,9,ffffffff
77346,958,1,1,7,ffffffff
77348,9b0,31,1,10,ffffffff
77351,9a0,1,1,4,ffffffff
77366,9a8,1,1,3,ffffffff
77367,9a8,31,1,11,ffffffff
77368,960,31,1,14,ffffffff
77369,960,1,1,6,ffffffff
77372,9f0,31,1,8,ffffffff
77373,9f0,1,1,0,ffffffff
77382,9e8,1,1,1,ffffffff
77403,970,1,1,5,ffffffff
77404,970,31,1,13,ffffffff
77407,9b8,1,1,2,ffffffff
77408,9b8,31,1,10,ffffffff
77436,9b0,1,1,3,ffffffff
77438,968,31,1,14,ffffffff
77439,960,31,1,15,ffffffff
77440,960,1,1,7,ffffffff
77442,9f8,31,1,8,ffffffff
77444,988,1,1,5,ffffffff
77446,988,31,1,13,ffffffff
77448,9a8,31,1,12,ffffffff
77449,9a8,1,1,4,ffffffff
77452,9f0,31,1,9,ffffffff
77453,9f0,1,1,1,ffffffff
77473,978,1,1,5,ffffffff
77474,9d0,1,1,2,ffffffff
77475,9d0,31,1,10,ffffffff
77500,9b0,31,1,11,ffffffff
77502,968,1,1,6,ffffffff
77506,9f8,1,1,0,ffffffff
77537,978,31,1,13,ffffffff
77564,968,31,1,15,ffffffff
77566,9c0,1,1,2,ffffffff
77570,9b0,31,1,12,ffffffff
77601,9f8,31,1,9,ffffffff
77628,968,1,1,7,ffffffff
77630,9c0,31,1,10,ffffffff
77634,9b0,1,1,4,ffffffff
77647,9b8,1,1,3,ffffffff
77648,9b8,31,1,11,ffffffff
77649,970,31,1,14,ffffffff
77650,970,1,1,6,ffffffff
77653,a00,31,1,8,ffffffff
77654,a00,1,1,0,ffffffff
77664,a10,31,1,8,ffffffff
77665,9f8,1,1,1,ffffffff
77666,a10,1,1,0,ffffffff
77668,a18,31,1,8,ffffffff
77670,a20,31,1,8,ffffffff
77672,a20,1,1,0,ffffffff
77674,a28,31,1,8,ffffffff
77676,a28,1,1,0,ffffffff
77678,a30,31,1,8,ffffffff
77680,a30,1,1,0,ffffffff
77682,a38,31,1,8,ffffffff
77683,980,1,1,5,ffffffff
77684,a38,1,1,0,ffffffff
77684,980,31,1,13,ffffffff
77686,a18,1,1,0,ffffffff
77687,9c8,1,1,2,ffffffff
77688,a40,31,1,8,ffffffff
77688,9c8,31,1,10,ffffffff
77689,9d0,1,1,3,ffffffff
77690,a40,1,1,0,ffffffff
77691,9d0,31,1,11,ffffffff
77693,a48,31,1,8,ffffffff
77695,a48,1,1,0,ffffffff
77695,988,1,1,6,ffffffff
77697,988,31,1,14,ffffffff
77717,9c0,1,1,3,ffffffff
77719,978,31,1,14,ffffffff
77722,a08,31,1,8,ffffffff
77724,970,31,1,15,ffffffff
77725,970,1,1,7,ffffffff
77730,9b8,31,1,12,ffffffff
77731,9b8,1,1,4,ffffffff
77734,a00,31,1,9,ffffffff
77735,a00,1,1,1,ffffffff
77752,990,1,1,5,ffffffff
77758,a10,31,1,9,ffffffff
77759,8f8,1,1,0,ffffffff
77760,a10,1,1,1,ffffffff
77760,8f8,31,1,8,ffffffff
77762,a18,31,1,9,ffffffff
77764,a18,1,1,1,ffffffff
77765,988,31,1,15,ffffffff
77766,a20,31,1,9,ffffffff
77766,988,1,1,7,ffffffff
77768,a20,1,1,1,ffffffff
77770,a28,31,1,9,ffffffff
77772,a28,1,1,1,ffffffff
77772,9d0,31,1,12,ffffffff
77773,9d0,1,1,4,ffffffff
77774,a30,31,1,9,ffffffff
77776,a30,1,1,1,ffffffff
77778,a38,31,1,9,ffffffff
77780,a38,1,1,1,ffffffff
77781,9c0,31,1,11,ffffffff
77783,978,1,1,6,ffffffff
77784,a40,31,1,9,ffffffff
77786,a08,1,1,0,ffffffff
77786,a40,1,1,1,ffffffff
77789,a48,31,1,9,ffffffff
77791,a48,1,1,1,ffffffff
77816,990,31,1,13,ffffffff
77824,8f8,31,1,9,ffffffff
77827,8f8,1,1,1,ffffffff
77845,978,31,1,15,ffffffff
77847,9d8,1,1,2,ffffffff
77850,9c0,31,1,12,ffffffff
77880,a08,31,1,9,ffffffff
77909,978,1,1,7,ffffffff
77911,9d8,31,1,10,ffffffff
77914,9c0,1,1,4,ffffffff
77932,9c8,1,1,3,ffffffff
77933,980,31,1,14,ffffffff
77934,9c8,31,1,11,ffffffff
77935,980,1,1,6,ffffffff
77944,a08,1,1,1,ffffffff
77960,998,1,1,5,ffffffff
77961,998,31,1,13,ffffffff
77964,9e0,1,1,2,ffffffff
77965,9e0,31,1,10,ffffffff
77966,8f0,31,1,8,ffffffff
77967,8f0,1,1,0,ffffffff
78001,9d8,1,1,3,ffffffff
78002,990,31,1,14,ffffffff
78002,980,31,1,15,ffffffff
78003,980,1,1,7,ffffffff
78008,9c8,31,1,12,ffffffff
78009,9c8,1,1,4,ffffffff
78026,8f0,31,1,9,ffffffff
78027,8f0,1,1,1,ffffffff
78030,9a0,1,1,5,ffffffff
78035,900,31,1,8,ffffffff
78065,9d8,31,1,11,ffffffff
78066,990,1,1,6,ffffffff
78094,9a0,31,1,13,ffffffff
78099,900,1,1,0,ffffffff
78129,990,31,1,15,ffffffff
78130,9e8,1,1,2,ffffffff
78158,900,31,1,9,ffffffff
78163,9d8,31,1,12,ffffffff
78193,990,1,1,7,ffffffff
78194,9e8,31,1,10,ffffffff
78214,9e0,1,1,3,ffffffff
78215,998,31,1,14,ffffffff
78216,9e0,31,1,11,ffffffff
78217,998,1,1,6,ffffffff
78222,900,1,1,1,ffffffff
78227,9d8,1,1,4,ffffffff
78242,9a8,1,1,5,ffffffff
78243,9a8,31,1,13,ffffffff
78246,9f0,1,1,2,ffffffff
78247,9f0,31,1,10,ffffffff
78248,908,31,1,8,ffffffff
78249,908,1,1,0,ffffffff
78283,9e8,1,1,3,ffffffff
78284,998,31,1,15,ffffffff
78285,9a0,31,1,14,ffffffff
78285,998,1,1,7,ffffffff
78290,9e0,31,1,12,ffffffff
78292,9e0,1,1,4,ffffffff
78294,908,31,1,9,ffffffff
78295,908,1,1,1,ffffffff
78312,9b0,1,1,5,ffffffff
78317,910,31,1,8,ffffffff
78347,9e8,31,1,11,ffffffff
78349,9a0,1,1,6,ffffffff
78376,9b0,31,1,13,ffffffff
78381,910,1,1,0,ffffffff
78411,9a0,31,1,15,ffffffff
78413,9f8,1,1,2,ffffffff
78440,910,31,1,9,ffffffff
78445,9e8,31,1,12,ffffffff
78475,9a0,1,1,7,ffffffff
78477,9f8,31,1,10,ffffffff
78496,9f0,1,1,3,ffffffff
78497,9a8,31,1,14,ffffffff
78498,9f0,31,1,11,ffffffff
78499,9a8,1,1,6,ffffffff
78504,910,1,1,1,ffffffff
78509,9e8,1,1,4,ffffffff
78524,9b8,1,1,5,ffffffff
78525,9b8,31,1,13,ffffffff
78528,a00,1,1,2,ffffffff
78529,a00,31,1,10,ffffffff
78530,918,31,1,8,ffffffff
78531,918,1,1,0,ffffffff
78564,9d0,1,1,5,ffffffff
78566,9f8,1,1,3,ffffffff
78566,9d0,31,1,13,ffffffff
78567,9b0,31,1,14,ffffffff
78568,9a8,31,1,15,ffffffff
78569,9a8,1,1,7,ffffffff
78573,a10,1,1,2,ffffffff
78574,9f0,31,1,12,ffffffff
78575,a10,31,1,10,ffffffff
78575,9f0,1,1,4,ffffffff
78577,a18,1,1,2,ffffffff
78578,918,31,1,9,ffffffff
78579,a18,31,1,10,ffffffff
78579,918,1,1,1,ffffffff
78581,a20,1,1,2,ffffffff
78583,a20,31,1,10,ffffffff
78585,a28,1,1,2,ffffffff
78587,a28,31,1,10,ffffffff
78589,a30,1,1,2,ffffffff
78591,a30,31,1,10,ffffffff
78593,a38,1,1,2,ffffffff
78594,9c0,1,1,5,ffffffff
78595,a38,31,1,10,ffffffff
78599,a40,1,1,2,ffffffff
78600,920,31,1,8,ffffffff
78601,a40,31,1,10,ffffffff
78604,a48,1,1,2,ffffffff
78606,a48,31,1,10,ffffffff
78630,9f8,31,1,11,ffffffff
78631,9b0,1,1,6,ffffffff
78642,8f8,1,1,2,ffffffff
78645,8f8,31,1,10,ffffffff
78658,9c0,31,1,13,ffffffff
78664,920,1,1,0,ffffffff
78694,9b0,31,1,15,ffffffff
78695,a08,1,1,2,ffffffff
78722,920,31,1,9,ffffffff
78728,9f8,31,1,12,ffffffff
78758,9b0,1,1,7,ffffffff
78759,a08,31,1,10,ffffffff
78779,a00,1,1,3,ffffffff
78780,9b8,31,1,14,ffffffff
78781,a00,31,1,11,ffffffff
78782,9b8,1,1,6,ffffffff
78786,920,1,1,1,ffffffff
78789,a10,1,1,3,ffffffff
78791,a18,1,1,3,ffffffff
78792,9f8,1,1,4,ffffffff
78793,a10,31,1,11,ffffffff
78795,a20,1,1,3,ffffffff
78797,a28,1,1,3,ffffffff
78799,a20,31,1,11,ffffffff
78801,a30,1,1,3,ffffffff
78803,a28,31,1,11,ffffffff
78805,a38,1,1,3,ffffffff
78807,a30,31,1,11,ffffffff
78807,9c8,1,1,5,ffffffff
78808,9c8,31,1,13,ffffffff
78809,a38,31,1,11,ffffffff
78811,a18,31,1,11,ffffffff
78811,928,31,1,8,ffffffff
78812,a40,1,1,3,ffffffff
78812,928,1,1,0,ffffffff
78815,a40,31,1,11,ffffffff
78817,a48,1,1,3,ffffffff
78819,9d0,31,1,14,ffffffff
78820,a48,31,1,11,ffffffff
78822,9d0,1,1,6,ffffffff
78848,a08,1,1,3,ffffffff
78849,9b8,31,1,15,ffffffff
78850,9c0,31,1,14,ffffffff
78850,9b8,1,1,7,ffffffff
78854,940,31,1,8,ffffffff
78856,8f8,1,1,3,ffffffff
78857,a00,31,1,12,ffffffff
78858,940,1,1,0,ffffffff
78860,8f8,31,1,11,ffffffff
78862,a00,1,1,4,ffffffff
78863,928,31,1,9,ffffffff
78864,928,1,1,1,ffffffff
78865,8f0,1,1,2,ffffffff
78866,8f0,31,1,10,ffffffff
78867,a10,31,1,12,ffffffff
78869,a18,31,1,12,ffffffff
78871,a20,31,1,12,ffffffff
78876,9d8,1,1,5,ffffffff
78880,930,31,1,8,ffffffff
78886,a28,31,1,12,ffffffff
78888,a30,31,1,12,ffffffff
78890,a10,1,1,4,ffffffff
78891,9d0,31,1,15,ffffffff
78892,a38,31,1,12,ffffffff
78892,9d0,1,1,7,ffffffff
78894,a18,1,1,4,ffffffff
78896,a20,1,1,4,ffffffff
78898,a28,1,1,4,ffffffff
78900,a30,1,1,4,ffffffff
78901,a40,31,1,12,ffffffff
78902,a38,1,1,4,ffffffff
78906,a48,31,1,12,ffffffff
78908,a40,1,1,4,ffffffff
78912,a08,31,1,11,ffffffff
78913,a48,1,1,4,ffffffff
78914,9c0,1,1,6,ffffffff
78916,940,31,1,9,ffffffff
78917,940,1,1,1,ffffffff
78940,9d8,31,1,13,ffffffff
78941,8f8,31,1,12,ffffffff
78944,930,1,1,0,ffffffff
78947,8f8,1,1,4,ffffffff
78976,9c0,31,1,15,ffffffff
78978,900,1,1,2,ffffffff
79004,930,31,1,9,ffffffff
79008,a08,31,1,12,ffffffff
79040,9c0,1,1,7,ffffffff
79042,900,31,1,10,ffffffff
79055,9c8,31,1,14,ffffffff
79056,9c8,1,1,6,ffffffff
79068,930,1,1,1,ffffffff
79072,a08,1,1,4,ffffffff
79091,9e0,1,1,5,ffffffff
79092,9e0,31,1,13,ffffffff
79095,938,31,1,8,ffffffff
79096,8f0,1,1,3,ffffffff
79097,938,1,1,0,ffffffff
79098,8f0,31,1,11,ffffffff
79124,9d8,31,1,14,ffffffff
79131,9c8,31,1,15,ffffffff
79132,9c8,1,1,7,ffffffff
79139,938,31,1,9,ffffffff
79140,938,1,1,1,ffffffff
79141,8f0,31,1,12,ffffffff
79142,8f0,1,1,4,ffffffff
79143,908,1,1,2,ffffffff
79144,908,31,1,10,ffffffff
79160,9e8,1,1,5,ffffffff
79164,948,31,1,8,ffffffff
79165,900,1,1,3,ffffffff
79188,9d8,1,1,6,ffffffff
79224,9e8,31,1,13,ffffffff
79228,948,1,1,0,ffffffff
79229,900,31,1,11,ffffffff
79252,910,1,1,2,ffffffff
79288,948,31,1,9,ffffffff
79292,900,31,1,12,ffffffff
79293,9d8,31,1,15,ffffffff
79316,910,31,1,10,ffffffff
79330,9e0,31,1,14,ffffffff
79331,9e0,1,1,6,ffffffff
79352,948,1,1,1,ffffffff
79356,900,1,1,4,ffffffff
79357,9d8,1,1,7,ffffffff
79360,9f0,1,1,5,ffffffff
79361,9f0,31,1,13,ffffffff
79370,950,31,1,8,ffffffff
79371,908,1,1,3,ffffffff
79372,950,1,1,0,ffffffff
79373,908,31,1,11,ffffffff
79399,9e8,31,1,14,ffffffff
79430,9f8,1,1,5,ffffffff
79433,9e0,31,1,15,ffffffff
79436,9e0,1,1,7,ffffffff
79439,950,31,1,9,ffffffff
79440,958,31,1,8,ffffffff
79441,910,1,1,3,ffffffff
79441,908,31,1,12,ffffffff
79442,908,1,1,4,ffffffff
79443,950,1,1,1,ffffffff
79444,918,1,1,2,ffffffff
79445,918,31,1,10,ffffffff
79463,9e8,1,1,6,ffffffff
79494,9f8,31,1,13,ffffffff
79504,958,1,1,0,ffffffff
79505,910,31,1,11,ffffffff
79527,920,1,1,2,ffffffff
79558,958,31,1,9,ffffffff
79568,910,31,1,12,ffffffff
79569,9e8,31,1,15,ffffffff
79591,920,31,1,10,ffffffff
79605,9f0,31,1,14,ffffffff
79606,9f0,1,1,6,ffffffff
79622,958,1,1,1,ffffffff
79632,910,1,1,4,ffffffff
79633,9e8,1,1,7,ffffffff
79635,a00,1,1,5,ffffffff
79636,a00,31,1,13,ffffffff
79645,960,31,1,8,ffffffff
79646,a10,1,1,5,ffffffff
79646,918,1,1,3,ffffffff
79647,960,1,1,0,ffffffff
79648,a10,31,1,13,ffffffff
79648,918,31,1,11,ffffffff
79650,a18,1,1,5,ffffffff
79652,a20,1,1,5,ffffffff
79654,a20,31,1,13,ffffffff
79656,a28,1,1,5,ffffffff
79658,a28,31,1,13,ffffffff
79660,a30,1,1,5,ffffffff
79662,a30,31,1,13,ffffffff
79664,a38,1,1,5,ffffffff
79666,a38,31,1,13,ffffffff
79668,a18,31,1,13,ffffffff
79670,a40,1,1,5,ffffffff
79672,a40,31,1,13,ffffffff
79675,9f8,31,1,14,ffffffff
79675,a48,1,1,5,ffffffff
79677,a48,31,1,13,ffffffff
79703,9f0,31,1,15,ffffffff
79704,a08,1,1,5,ffffffff
79704,9f0,1,1,7,ffffffff
79710,8f8,1,1,5,ffffffff
79712,960,31,1,9,ffffffff
79713,8f8,31,1,13,ffffffff
79714,918,31,1,12,ffffffff
79715,968,31,1,8,ffffffff
79716,920,1,1,3,ffffffff
79716,918,1,1,4,ffffffff
79717,960,1,1,1,ffffffff
79718,928,1,1,2,ffffffff
79719,928,31,1,10,ffffffff
79739,9f8,1,1,6,ffffffff
79764,940,1,1,2,ffffffff
79765,940,31,1,10,ffffffff
79768,a08,31,1,13,ffffffff
79779,968,1,1,0,ffffffff
79780,920,31,1,11,ffffffff
79803,930,1,1,2,ffffffff
79832,968,31,1,9,ffffffff
79843,920,31,1,12,ffffffff
79844,9f8,31,1,15,ffffffff
79867,930,31,1,10,ffffffff
79881,a00,31,1,14,ffffffff
79882,a00,1,1,6,ffffffff
79892,a10,31,1,14,ffffffff
79893,970,31,1,8,ffffffff
79894,a10,1,1,6,ffffffff
79894,928,1,1,3,ffffffff
79895,970,1,1,0,ffffffff
79896,968,1,1,1,ffffffff
79896,a18,31,1,14,ffffffff
79896,928,31,1,11,ffffffff
79898,a20,31,1,14,ffffffff
79900,a20,1,1,6,ffffffff
79902,a28,31,1,14,ffffffff
79904,a28,1,1,6,ffffffff
79906,a30,31,1,14,ffffffff
79907,920,1,1,4,ffffffff
79908,9f8,1,1,7,ffffffff
79908,a30,1,1,6,ffffffff
79910,a38,31,1,14,ffffffff
79912,a38,1,1,6,ffffffff
79914,a18,1,1,6,ffffffff
79916,a40,31,1,14,ffffffff
79918,a40,1,1,6,ffffffff
79921,a48,31,1,14,ffffffff
79923,a48,1,1,6,ffffffff
79933,988,31,1,8,ffffffff
79936,940,1,1,3,ffffffff
79939,988,1,1,0,ffffffff
79940,8f0,1,1,5,ffffffff
79941,940,31,1,11,ffffffff
79942,8f0,31,1,13,ffffffff
79950,a08,31,1,14,ffffffff
79956,8f8,31,1,14,ffffffff
79959,8f8,1,1,6,ffffffff
79971,978,31,1,8,ffffffff
79972,930,1,1,3,ffffffff
79984,a00,31,1,15,ffffffff
79986,a00,1,1,7,ffffffff
79992,970,31,1,9,ffffffff
79993,928,31,1,12,ffffffff
79994,a10,31,1,15,ffffffff
79994,928,1,1,4,ffffffff
79995,970,1,1,1,ffffffff
79996,a18,31,1,15,ffffffff
79996,938,1,1,2,ffffffff
79997,938,31,1,10,ffffffff
79998,a10,1,1,7,ffffffff
80000,a20,31,1,15,ffffffff
80002,a18,1,1,7,ffffffff
80004,a28,31,1,15,ffffffff
80006,a20,1,1,7,ffffffff
80008,a30,31,1,15,ffffffff
80009,900,1,1,5,ffffffff
80010,a28,1,1,7,ffffffff
80012,a38,31,1,15,ffffffff
80014,a08,1,1,6,ffffffff
80014,a30,1,1,7,ffffffff
80016,a38,1,1,7,ffffffff
80018,a40,31,1,15,ffffffff
80022,a40,1,1,7,ffffffff
80023,a48,31,1,15,ffffffff
80027,a48,1,1,7,ffffffff
80030,988,31,1,9,ffffffff
80035,978,1,1,0,ffffffff
80036,930,31,1,11,ffffffff
80043,940,31,1,12,ffffffff
80048,940,1,1,4,ffffffff
80049,988,1,1,1,ffffffff
80057,8f8,31,1,15,ffffffff
80061,8f8,1,1,7,ffffffff
80073,900,31,1,13,ffffffff
80078,948,1,1,2,ffffffff
80099,930,31,1,12,ffffffff
80100,a08,31,1,15,ffffffff
80137,978,31,1,9,ffffffff
80142,948,31,1,10,ffffffff
80163,930,1,1,4,ffffffff
80164,a08,1,1,7,ffffffff
80176,980,31,1,8,ffffffff
80178,980,1,1,0,ffffffff
80182,938,1,1,3,ffffffff
80183,938,31,1,11,ffffffff
80184,8f0,31,1,14,ffffffff
80185,8f0,1,1,6,ffffffff
80201,978,1,1,1,ffffffff
80210,908,1,1,5,ffffffff
80211,908,31,1,13,ffffffff
80245,990,31,1,8,ffffffff
80251,948,1,1,3,ffffffff
80253,900,31,1,14,ffffffff
80268,980,31,1,9,ffffffff
80269,938,31,1,12,ffffffff
80270,938,1,1,4,ffffffff
80271,980,1,1,1,ffffffff
80272,8f0,31,1,15,ffffffff
80273,8f0,1,1,7,ffffffff
80274,950,1,1,2,ffffffff
80275,950,31,1,10,ffffffff
80279,910,1,1,5,ffffffff
80309,990,1,1,0,ffffffff
80315,948,31,1,11,ffffffff
80317,900,1,1,6,ffffffff
80343,910,31,1,13,ffffffff
80373,948,31,1,12,ffffffff
80379,900,31,1,15,ffffffff
80381,958,1,1,2,ffffffff
80407,990,31,1,9,ffffffff
80437,948,1,1,4,ffffffff
80443,900,1,1,7,ffffffff
80445,958,31,1,10,ffffffff
80460,998,31,1,8,ffffffff
80461,998,1,1,0,ffffffff
80466,950,1,1,3,ffffffff
80467,950,31,1,11,ffffffff
80468,908,31,1,14,ffffffff
80469,908,1,1,6,ffffffff
80471,990,1,1,1,ffffffff
80494,918,1,1,5,ffffffff
80495,918,31,1,13,ffffffff
80530,9a0,31,1,8,ffffffff
80536,958,1,1,3,ffffffff
80537,910,31,1,14,ffffffff
80545,998,31,1,9,ffffffff
80546,950,31,1,12,ffffffff
80547,950,1,1,4,ffffffff
80548,998,1,1,1,ffffffff
80549,908,31,1,15,ffffffff
80550,908,1,1,7,ffffffff
80551,960,1,1,2,ffffffff
80552,960,31,1,10,ffffffff
80564,920,1,1,5,ffffffff
80594,9a0,1,1,0,ffffffff
80600,958,31,1,11,ffffffff
80601,910,1,1,6,ffffffff
80628,920,31,1,13,ffffffff
80658,958,31,1,12,ffffffff
80664,910,31,1,15,ffffffff
80665,968,1,1,2,ffffffff
80692,9a0,31,1,9,ffffffff
80722,958,1,1,4,ffffffff
80728,910,1,1,7,ffffffff
80729,968,31,1,10,ffffffff
80745,9a8,31,1,8,ffffffff
80746,9a8,1,1,0,ffffffff
80751,960,1,1,3,ffffffff
80752,960,31,1,11,ffffffff
80753,918,31,1,14,ffffffff
80754,918,1,1,6,ffffffff
80756,9a0,1,1,1,ffffffff
80779,928,1,1,5,ffffffff
80780,928,31,1,13,ffffffff
80815,9b0,31,1,8,ffffffff
80820,940,1,1,5,ffffffff
80821,968,1,1,3,ffffffff
80823,920,31,1,14,ffffffff
80823,940,31,1,13,ffffffff
80825,9a8,31,1,9,ffffffff
80826,960,31,1,12,ffffffff
80827,960,1,1,4,ffffffff
80828,9a8,1,1,1,ffffffff
80829,918,31,1,15,ffffffff
80830,918,1,1,7,ffffffff
80831,970,1,1,2,ffffffff
80832,970,31,1,10,ffffffff
80848,930,1,1,5,ffffffff
80879,9b0,1,1,0,ffffffff
80885,968,31,1,11,ffffffff
80887,920,1,1,6,ffffffff
80890,988,1,1,2,ffffffff
80891,988,31,1,10,ffffffff
80912,930,31,1,13,ffffffff
80943,968,31,1,12,ffffffff
80949,920,31,1,15,ffffffff
80951,978,1,1,2,ffffffff
80976,9b0,31,1,9,ffffffff
81007,968,1,1,4,ffffffff
81013,920,1,1,7,ffffffff
81015,978,31,1,10,ffffffff
81030,9b8,31,1,8,ffffffff
81031,9b8,1,1,0,ffffffff
81036,970,1,1,3,ffffffff
81037,970,31,1,11,ffffffff
81038,928,31,1,14,ffffffff
81039,928,1,1,6,ffffffff
81040,9b0,1,1,1,ffffffff
81064,938,1,1,5,ffffffff
81065,938,31,1,13,ffffffff
81070,9d0,31,1,8,ffffffff
81072,9d0,1,1,0,ffffffff
81082,988,31,1,11,ffffffff
81084,988,1,1,3,ffffffff
81086,940,1,1,6,ffffffff
81088,940,31,1,14,ffffffff
81100,9c0,31,1,8,ffffffff
81106,978,1,1,3,ffffffff
81107,930,31,1,14,ffffffff
81111,9b8,31,1,9,ffffffff
81112,970,31,1,12,ffffffff
81113,970,1,1,4,ffffffff
81114,9b8,1,1,1,ffffffff
81115,928,31,1,15,ffffffff
81116,928,1,1,7,ffffffff
81117,980,1,1,2,ffffffff
81118,980,31,1,10,ffffffff
81133,948,1,1,5,ffffffff
81150,9d0,31,1,9,ffffffff
81164,9c0,1,1,0,ffffffff
81167,988,31,1,12,ffffffff
81170,978,31,1,11,ffffffff
81171,930,1,1,6,ffffffff
81176,988,1,1,4,ffffffff
81177,9d0,1,1,1,ffffffff
81178,940,31,1,15,ffffffff
81179,940,1,1,7,ffffffff
81197,948,31,1,13,ffffffff
81228,978,31,1,12,ffffffff
81234,930,31,1,15,ffffffff
81235,990,1,1,2,ffffffff
81261,9c0,31,1,9,ffffffff
81292,978,1,1,4,ffffffff
81298,930,1,1,7,ffffffff
81299,990,31,1,10,ffffffff
81315,9c8,31,1,8,ffffffff
81316,9c8,1,1,0,ffffffff
81321,980,1,1,3,ffffffff
81322,980,31,1,11,ffffffff
81323,938,31,1,14,ffffffff
81324,938,1,1,6,ffffffff
81325,9c0,1,1,1,ffffffff
81350,950,1,1,5,ffffffff
81351,950,31,1,13,ffffffff
81384,9d8,31,1,8,ffffffff
81385,998,1,1,2,ffffffff
81386,998,31,1,10,ffffffff
81390,990,1,1,3,ffffffff
81392,948,31,1,14,ffffffff
81411,938,31,1,15,ffffffff
81412,938,1,1,7,ffffffff
81414,980,31,1,12,ffffffff
81415,980,1,1,4,ffffffff
81417,9c8,31,1,9,ffffffff
81418,9c8,1,1,1,ffffffff
81420,958,1,1,5,ffffffff
81448,9d8,1,1,0,ffffffff
81454,990,31,1,11,ffffffff
81456,948,1,1,6,ffffffff
81484,958,31,1,13,ffffffff
81512,990,31,1,12,ffffffff
81518,948,31,1,15,ffffffff
81520,9a0,1,1,2,ffffffff
81548,9d8,31,1,9,ffffffff
81576,990,1,1,4,ffffffff
81582,948,1,1,7,ffffffff
81584,9a0,31,1,10,ffffffff
81599,9e0,31,1,8,ffffffff
81600,9e0,1,1,0,ffffffff
81605,998,1,1,3,ffffffff
81606,998,31,1,11,ffffffff
81607,950,31,1,14,ffffffff
81608,950,1,1,6,ffffffff
81612,9d8,1,1,1,ffffffff
81633,960,1,1,5,ffffffff
81634,960,31,1,13,ffffffff
81637,9a8,1,1,2,ffffffff
81638,9a8,31,1,10,ffffffff
81668,9e8,31,1,8,ffffffff
81675,9a0,1,1,3,ffffffff
81677,958,31,1,14,ffffffff
81686,950,31,1,15,ffffffff
81687,950,1,1,7,ffffffff
81688,998,31,1,12,ffffffff
81689,998,1,1,4,ffffffff
81692,9e0,31,1,9,ffffffff
81693,9e0,1,1,1,ffffffff
81703,968,1,1,5,ffffffff
81732,9e8,1,1,0,ffffffff
81739,9a0,31,1,11,ffffffff
81741,958,1,1,6,ffffffff
81767,968,31,1,13,ffffffff
81796,9a0,31,1,12,ffffffff
81803,958,31,1,15,ffffffff
81805,9b0,1,1,2,ffffffff
81831,9e8,31,1,9,ffffffff
81860,9a0,1,1,4,ffffffff
81867,958,1,1,7,ffffffff
81869,9b0,31,1,10,ffffffff
81884,9f0,31,1,8,ffffffff
81885,9f0,1,1,0,ffffffff
81890,9a8,1,1,3,ffffffff
81891,9a8,31,1,11,ffffffff
81892,960,31,1,14,ffffffff
81893,960,1,1,6,ffffffff
81895,9e8,1,1,1,ffffffff
81919,970,1,1,5,ffffffff
81920,970,31,1,13,ffffffff
81923,9b8,1,1,2,ffffffff
81924,9b8,31,1,10,ffffffff
81954,9f8,31,1,8,ffffffff
81958,960,31,1,15,ffffffff
81959,960,1,1,7,ffffffff
81960,9b0,1,1,3,ffffffff
81960,988,1,1,5,ffffffff
81962,968,31,1,14,ffffffff
81962,988,31,1,13,ffffffff
81966,9a8,31,1,12,ffffffff
