Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
28243000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001921
28244000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28245000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.004571
28246000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020391
28247000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28248000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001773
28249000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.002724
28250000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28251000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28252000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.026843
28253000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.009149
28254000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28255000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019554
28256000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033385
28257000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28258000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.007159
28259000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029640
28260000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001773
28261000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28262000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021923
28263000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28264000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001773
28265000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030913
28266000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019436
28267000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28268000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.005293
28269000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28270000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28271000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.008500
28272000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021058
28273000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28274000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28275000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28276000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28277000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.002771
28278000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.035228
