Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
42180000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029098
42181000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42182000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025748
42183000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42184000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037571
42185000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037757
42186000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021223
42187000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029105
42188000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42189000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025748
42190000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021130
42191000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037671
42192000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037757
42193000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020149
42194000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030179
42195000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42196000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025748
42197000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020063
42198000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42199000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037174
42200000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020732
42201000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030179
42202000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42203000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024946
42204000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020864
42205000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42206000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036676
42207000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42208000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030179
42209000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42210000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024666
42211000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021144
42212000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42213000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036676
42214000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42215000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030179
42216000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42217000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024666
42218000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021144
42219000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42220000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036676
42221000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020014
42222000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.031395
42223000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42224000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024666
42225000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021144
42226000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42227000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.035459
42228000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020761
42229000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.031865
42230000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42231000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.023450
42232000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022361
42233000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42234000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.034990
42235000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019481
