Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
36311000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.808589
36312000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787011
36313000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.789591
36314000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809163
36315000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.802975
36316000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786277
36317000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803768
36318000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.808589
36319000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786990
36320000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.789612
36321000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809163
36322000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.802419
36323000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785942
36324000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.804659
36325000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.808589
36326000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785179
36327000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.791422
36328000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809163
36329000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.801579
36330000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.782790
36331000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.808533
36332000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.808110
36333000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785085
36334000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.792108
36335000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36336000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.799065
36337000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785304
36338000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807359
36339000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807359
36340000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787011
36341000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.792108
36342000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
36343000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.797358
36344000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787011
36345000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807359
36346000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807359
